tube_depth_mm,corolla_diam_mm,nectar_vol_ul,nectar_sugar_pct,tongue_length_mm,body_length_mm,flight_range_m,flower_degree,flower_betweenness,flower_closeness,bee_degree,bee_betweenness,bee_closeness,tongue_tube_ratio,tongue_tube_match,body_flower_ratio,degree_product,centrality_sum,color_UV_yellow,color_white,color_pink_purple,color_red,color_yellow,sym_actino,soc_social,lec_polylectic,interacts_f
23.55273450585082,39.30975437397137,9.431793470866978,39.93558789603412,4.3380469349212945,15.45667344192043,1201.059222384356,17,0.5,0.16810344827586207,1,0,0.04545454545454545,0.18418442809023572,19.214687570929527,0.3932019848018928,17,0.5,1,0,0,0,0,1,1,0,yes
23.55273450585082,39.30975437397137,9.431793470866978,39.93558789603412,8.904788320884109,17.193764543626457,1130.7182806544006,17,0.5,0.16810344827586207,2,0,0.04545454545454545,0.3780787457469975,14.647946184966713,0.43739180815159623,34,0.5,1,0,0,0,0,1,0,0,yes
23.55273450585082,39.30975437397137,9.431793470866978,39.93558789603412,4.337044597603381,10.61620420939289,381.795617681928,17,0.5,0.16810344827586207,2,0.2442307692307692,0.05023923444976076,0.18414187093757625,19.21568990824744,0.27006539161746385,34,0.7442307692307693,1,0,0,0,0,1,0,1,yes
23.55273450585082,39.30975437397137,9.431793470866978,39.93558789603412,15.012605117168278,13.255612254375592,1845.503169274889,17,0.5,0.16810344827586207,1,0,0.04545454545454545,0.63740391220556325,8.540129388682544,0.3372092363709269,17,0.5,1,0,0,0,0,1,0,1,yes
23.55273450585082,39.30975437397137,9.431793470866978,39.93558789603412,3.0466840397566557,15.640919039957224,1289.6342882653698,17,0.5,0.16810344827586207,2,0.02307692307692307,0.04665071770334928,0.12935585203492264,20.506050466094166,0.3978890046261324,34,0.5230769230769231,1,0,0,0,0,1,0,1,yes
23.55273450585082,39.30975437397137,9.431793470866978,39.93558789603412,5.050244791898876,7.2966482527554035,2132.148419274017,17,0.5,0.16810344827586207,1,0,0.04545454545454545,0.21442286417504203,18.502489713951945,0.18561927869960995,17,0.5,1,0,0,0,0,1,1,1,yes
23.55273450585082,39.30975437397137,9.431793470866978,39.93558789603412,8.877259347122163,16.15473743970506,587.0125730056316,17,0.5,0.16810344827586207,1,0,0.04545454545454545,0.3769099229185864,14.67547515872866,0.4109600198978039,17,0.5,1,0,0,0,0,1,1,1,yes
23.55273450585082,39.30975437397137,9.431793470866978,39.93558789603412,6.403093489818275,7.970396539894864,186.33733119349927,17,0.5,0.16810344827586207,1,0,0.04545454545454545,0.27186199921829285,17.149641016032547,0.20275874695295465,17,0.5,1,0,0,0,0,1,1,1,yes
23.55273450585082,39.30975437397137,9.431793470866978,39.93558789603412,9.505021758843212,20.16056224517524,1221.4159331284463,17,0.5,0.16810344827586207,1,0,0.04545454545454545,0.4035634060445098,14.04771274700761,0.512864111369884,17,0.5,1,0,0,0,0,1,0,1,yes
23.55273450585082,39.30975437397137,9.431793470866978,39.93558789603412,7.904583610594273,16.518219799967483,1926.0074406163767,17,0.5,0.16810344827586207,1,0,0.04545454545454545,0.3356121391607699,15.64815089525655,0.42020663987930906,17,0.5,1,0,0,0,0,1,0,1,yes
23.55273450585082,39.30975437397137,9.431793470866978,39.93558789603412,16.978308094199747,14.574713356094437,2937.4735597288236,17,0.5,0.16810344827586207,2,0.2442307692307692,0.05023923444976076,0.720863562147406,6.574426411651075,0.37076582105903366,34,0.7442307692307693,1,0,0,0,0,1,1,1,yes
23.55273450585082,39.30975437397137,9.431793470866978,39.93558789603412,4.304543063975871,14.194384801667184,849.1936222650111,17,0.5,0.16810344827586207,1,0,0.04545454545454545,0.18276192358499024,19.24819144187495,0.36109065110480254,17,0.5,1,0,0,0,0,1,1,0,yes
23.55273450585082,39.30975437397137,9.431793470866978,39.93558789603412,8.574339445214719,11.286726046120748,600.7982266834006,17,0.5,0.16810344827586207,1,0,0.04545454545454545,0.3640485754673087,14.978395060636103,0.28712278226785765,17,0.5,1,0,0,0,0,1,0,1,yes
8.581209300085902,14.27383209578693,3.628942435607314,42.81691570300609,11.815222946926951,16.475464890012518,2647.40926809609,1,0,0.08620689655172413,2,0,0.03149920255183413,1.3768715496554402,3.234013646841049,1.1542425873760573,2,0,0,0,1,0,0,1,0,1,yes
21.10029539954849,7.949713312555104,13.931180789368227,48.63325511338189,18.563722632359713,10.277497133240104,1229.3843288673088,2,0,0.11206896551724138,2,0,0.04545454545454545,0.8797849641838164,2.536572767188776,1.2928135555540972,4,0,0,0,0,1,0,1,1,1,yes
21.10029539954849,7.949713312555104,13.931180789368227,48.63325511338189,4.8264776868745685,20.6269793799147,2614.0141282929108,2,0,0.11206896551724138,3,0.02307692307692307,0.04665071770334928,0.22873981598275855,16.27381771267392,2.5946821688950967,6,0.02307692307692307,0,0,0,1,0,1,0,0,yes
16.76014693453908,18.50675115012564,8.892022208310664,47.34162787441164,19.984440622851253,6.573793071089312,2798.750622617081,4,0.2,0.15517241379310345,2,0.04807692307692305,0.03588516746411483,1.1923786050865457,3.224293688312173,0.3552105400760567,8,0.24807692307692306,0,0,1,0,0,0,1,1,yes
16.76014693453908,18.50675115012564,8.892022208310664,47.34162787441164,4.8264776868745685,20.6269793799147,2614.0141282929108,4,0.2,0.15517241379310345,3,0.02307692307692307,0.04665071770334928,0.2879734709800324,11.933669247664511,1.114565123429277,12,0.2230769230769231,0,0,1,0,0,0,0,0,yes
16.76014693453908,18.50675115012564,8.892022208310664,47.34162787441164,16.982630712911487,16.917861277237535,2913.793166424148,4,0.2,0.15517241379310345,4,0.4173076923076923,0.04904306220095694,1.0132745720691694,0.22248377837240696,0.9141453915925529,16,0.6173076923076923,0,0,1,0,0,0,1,1,yes
16.76014693453908,18.50675115012564,8.892022208310664,47.34162787441164,3.0466840397566557,15.640919039957224,1289.6342882653698,4,0.2,0.15517241379310345,2,0.02307692307692307,0.04665071770334928,0.18178146359075714,13.713462894782424,0.8451466663748293,8,0.2230769230769231,0,0,1,0,0,0,0,1,yes
13.939206829993054,9.371353950118646,5.413750611478463,52.08029853180051,12.732199457474051,16.360113454516977,534.3640637118369,4,0,0,1,0,0.00717703349282296,0.9134091783528256,1.2070073725190031,1.7457577145840115,4,0,0,1,0,0,0,0,1,1,yes
13.939206829993054,9.371353950118646,5.413750611478463,52.08029853180051,15.66541326744482,19.71642519114539,2917.414971929975,4,0,0,1,0,0.00717703349282296,1.1238382110621588,1.726206437451765,2.1039035870473946,4,0,0,1,0,0,0,0,0,1,yes
13.939206829993054,9.371353950118646,5.413750611478463,52.08029853180051,11.704062465578318,14.510941116837785,2690.7495552441105,4,0,0,1,0,0.00717703349282296,0.8396505345192693,2.2351443644147366,1.548435924422006,4,0,0,1,0,0,0,0,0,1,yes
13.939206829993054,9.371353950118646,5.413750611478463,52.08029853180051,6.91854360839352,5.8697472244966775,2281.2042025849223,4,0,0,1,0,0.00717703349282296,0.49633696470496863,7.020663221599534,0.6263499656228825,4,0,0,1,0,0,0,0,0,1,yes
18.941531236749142,25.354397759074345,9.125374329742044,51.372382221743464,18.847800694871697,19.2404993516393,2450.552465370856,2,0,0.125,1,0,0.02631578947368421,0.9950515858139497,0.093730541877445,0.7588624085836596,2,0,0,0,0,0,1,1,1,0,yes
18.941531236749142,25.354397759074345,9.125374329742044,51.372382221743464,16.982630712911487,16.917861277237535,2913.793166424148,2,0,0.125,4,0.4173076923076923,0.04904306220095694,0.8965817230215727,1.9589005238376558,0.6672554969751797,8,0.4173076923076923,0,0,0,0,1,1,1,1,yes
5.097331736469641,13.4052362840157,9.0470107505098,33.44294744543731,8.904788320884109,17.193764543626457,1130.7182806544006,1,0,0.09913793103448276,2,0,0.04545454545454545,1.7469509110371286,3.807456584414467,1.2826155525604699,2,0,0,0,0,1,0,1,0,0,yes
17.11082267924212,30.266076101688668,13.215048210695386,18.600389235652983,16.982630712911487,16.917861277237535,2913.793166424148,2,0,0.125,4,0.4173076923076923,0.04904306220095694,0.9925081354220245,0.12819196633063257,0.5589710810346379,8,0.4173076923076923,0,0,1,0,0,0,1,1,yes
17.11082267924212,30.266076101688668,13.215048210695386,18.600389235652983,11.640769017394632,15.73142297146842,2678.388068987988,2,0,0.125,1,0,0.02631578947368421,0.6803161505213045,5.470053661847487,0.5197708126621244,2,0,0,0,1,0,0,0,1,1,yes
18.216490032849833,10.107504173647612,9.45835455902852,59.14802412968129,17.67207334563136,10.040121555095538,577.9412303352728,0,0,0,0,0,0,0.9701140732250436,0.5444166872184724,0.9933334068040501,0,0,0,0,0,0,1,1,1,1,yes
18.216490032849833,10.107504173647612,9.45835455902852,59.14802412968129,15.852605594322084,10.098481507273393,1232.9537253361195,0,0,0,0,0,0,0.870233813744308,2.3638844385277498,0.9991073299383102,0,0,0,0,0,0,1,1,1,1,yes
18.216490032849833,10.107504173647612,9.45835455902852,59.14802412968129,14.587489790748805,6.261952809523791,1739.3288855673743,0,0,0,0,0,0,0.8007848803168532,3.6290002421010286,0.6195350209055582,0,0,0,0,0,0,1,1,0,1,yes
18.216490032849833,10.107504173647612,9.45835455902852,59.14802412968129,3.111210905946791,20.78139009908773,1646.6070764232427,0,0,0,0,0,0,0.1707909097930687,15.105279126903042,2.056035767293491,0,0,0,0,0,0,1,1,0,0,yes
18.216490032849833,10.107504173647612,9.45835455902852,59.14802412968129,15.767286172602326,11.819532652385533,2617.480528401211,0,0,0,0,0,0,0.8655501770192362,2.4492038602475077,1.1693819215233705,0,0,0,0,0,0,1,1,1,1,yes
18.216490032849833,10.107504173647612,9.45835455902852,59.14802412968129,6.413829178083688,16.31137800985016,1927.448902837932,0,0,0,0,0,0,0.3520891876820187,11.802660854766145,1.6137888968057366,0,0,0,0,0,0,1,1,1,1,yes
18.216490032849833,10.107504173647612,9.45835455902852,59.14802412968129,4.118711455259472,5.424447460565716,2745.6512068165466,0,0,0,0,0,0,0.22609797210286897,14.097778577590361,0.5366752629900852,0,0,0,0,0,0,1,1,0,1,yes
18.216490032849833,10.107504173647612,9.45835455902852,59.14802412968129,16.49087382061407,7.59506656578742,1978.951113414951,0,0,0,0,0,0,0.9052717505335025,1.7256162122357637,0.7514284867266594,0,0,0,0,0,0,1,1,0,1,yes
18.216490032849833,10.107504173647612,9.45835455902852,59.14802412968129,19.69167165411636,7.516406317707151,700.3331390675157,0,0,0,0,0,0,1.080980563138471,1.4751816212665254,0.7436461255493717,0,0,0,0,0,0,1,1,1,0,yes
18.216490032849833,10.107504173647612,9.45835455902852,59.14802412968129,8.358774946071208,6.622254950227216,590.0391731178388,0,0,0,0,0,0,0.458857602699412,9.857715086778626,0.6551820149125267,0,0,0,0,0,0,1,1,0,1,yes
18.216490032849833,10.107504173647612,9.45835455902852,59.14802412968129,3.5567431151866913,13.404207963496448,2469.3033376708627,0,0,0,0,0,0,0.1952485417757652,14.659746917663142,1.3261639800697818,0,0,0,0,0,0,1,1,0,0,yes
18.216490032849833,10.107504173647612,9.45835455902852,59.14802412968129,2.1011785147711635,15.043590336339548,1289.1758457524702,0,0,0,0,0,0,0.1153448612209105,16.11531151807867,1.488358557947604,0,0,0,0,0,0,1,1,1,0,yes
18.216490032849833,10.107504173647612,9.45835455902852,59.14802412968129,9.91389120509848,7.547904426697642,1077.0668282639235,0,0,0,0,0,0,0.5442262031390647,8.302598827751353,0.7467624348230907,0,0,0,0,0,0,1,1,0,1,yes
18.216490032849833,10.107504173647612,9.45835455902852,59.14802412968129,5.518980347085744,11.450030979700388,419.86359311267734,0,0,0,0,0,0,0.3029661771907407,12.69750968576409,1.132824759009551,0,0,0,0,0,0,1,1,1,1,yes
18.216490032849833,10.107504173647612,9.45835455902852,59.14802412968129,3.0445233024656773,18.407600689446554,2867.433287156746,0,0,0,0,0,0,0.16713007264162758,15.171966730384156,1.821181606576927,0,0,0,0,0,0,1,1,0,0,yes
18.216490032849833,10.107504173647612,9.45835455902852,59.14802412968129,16.26963467244059,12.93210760434158,2794.016691390425,0,0,0,0,0,0,0.8931267573007491,1.946855360409245,1.279456073642621,0,0,0,0,0,0,1,1,0,0,yes
18.216490032849833,10.107504173647612,9.45835455902852,59.14802412968129,7.624587455298752,13.148520075483248,566.762947011739,0,0,0,0,0,0,0.4185541474537256,10.591902577551082,1.300867142826832,0,0,0,0,0,0,1,1,1,0,yes
12.528060853714123,10.349356960505247,12.988088900456203,30.097780879586935,3.111210905946791,20.78139009908773,1646.6070764232427,0,0,0,0,0,0,0.24833938326731772,9.416849947767332,2.0079885328521128,0,0,0,1,0,0,0,1,0,0,yes
12.528060853714123,10.349356960505247,12.988088900456203,30.097780879586935,15.767286172602326,11.819532652385533,2617.480528401211,0,0,0,0,0,0,1.2585575977568697,3.2392253188882023,1.142054786349597,0,0,0,1,0,0,0,1,1,1,yes
12.528060853714123,10.349356960505247,12.988088900456203,30.097780879586935,8.027108875568956,12.381127879489211,1290.1235452853143,0,0,0,0,0,0,0.6407303547850508,4.500951978145167,1.196318566142565,0,0,0,1,0,0,0,1,1,1,yes
18.539581788005307,14.07279345788993,13.837723752949389,48.30807722406462,19.737499428912997,7.833187422482297,2729.317634250038,0,0,0,0,0,0,1.06461405950822,1.19791764090769,0.5566192274420549,0,0,0,0,1,0,0,1,1,1,yes
18.539581788005307,14.07279345788993,13.837723752949389,48.30807722406462,8.171700225677341,17.644092755857855,2302.2999685956165,0,0,0,0,0,0,0.4407704725553328,10.367881562327966,1.2537733044014565,0,0,0,0,1,0,0,1,0,0,yes
18.539581788005307,14.07279345788993,13.837723752949389,48.30807722406462,3.111210905946791,20.78139009908773,1646.6070764232427,0,0,0,0,0,0,0.16781451391528554,15.428370882058516,1.4767068216606716,0,0,0,0,1,0,0,1,0,0,yes
18.539581788005307,14.07279345788993,13.837723752949389,48.30807722406462,15.767286172602326,11.819532652385533,2617.480528401211,0,0,0,0,0,0,0.8504661190795256,2.7722956154029816,0.8398853211164623,0,0,0,0,1,0,0,1,1,1,yes
18.539581788005307,14.07279345788993,13.837723752949389,48.30807722406462,14.497032853309063,18.832810844294727,495.089348917827,0,0,0,0,0,0,0.7819503707838932,4.042548934696244,1.3382425387431582,0,0,0,0,1,0,0,1,1,1,yes
18.539581788005307,14.07279345788993,13.837723752949389,48.30807722406462,16.49087382061407,7.59506656578742,1978.951113414951,0,0,0,0,0,0,0.8894954594543926,2.0487079673912376,0.5396985743103645,0,0,0,0,1,0,0,1,0,1,yes
18.539581788005307,14.07279345788993,13.837723752949389,48.30807722406462,19.69167165411636,7.516406317707151,700.3331390675157,0,0,0,0,0,0,1.062142171235838,1.1520898661110515,0.5341090480861899,0,0,0,0,1,0,0,1,1,0,yes
18.539581788005307,14.07279345788993,13.837723752949389,48.30807722406462,8.358774946071208,6.622254950227216,590.0391731178388,0,0,0,0,0,0,0.45086103028921326,10.1808068419341,0.4705714590385351,0,0,0,0,1,0,0,1,0,1,yes
18.539581788005307,14.07279345788993,13.837723752949389,48.30807722406462,9.956932164728642,7.40081427199766,1381.464152573608,0,0,0,0,0,0,0.5370634720126509,8.582649623276666,0.5258951816597851,0,0,0,0,1,0,0,1,0,1,yes
18.539581788005307,14.07279345788993,13.837723752949389,48.30807722406462,8.550172050483525,11.003726331982762,694.3961551180109,0,0,0,0,0,0,0.46118473157875084,9.989409737521783,0.7819148603942246,0,0,0,0,1,0,0,1,0,1,yes
18.539581788005307,14.07279345788993,13.837723752949389,48.30807722406462,15.75331742502749,21.99559101741761,2359.496529516764,0,0,0,0,0,0,0.8497126637031011,2.7862643629778177,1.5629868428919316,0,0,0,0,1,0,0,1,1,1,yes
18.539581788005307,14.07279345788993,13.837723752949389,48.30807722406462,15.962680170778183,17.364037507679313,1404.1161885950714,0,0,0,0,0,0,0.8610054074200141,2.576901617227124,1.2338728312639409,0,0,0,0,1,0,0,1,1,1,yes
18.539581788005307,14.07279345788993,13.837723752949389,48.30807722406462,7.610260419081896,15.466083185747266,1963.3438130607828,0,0,0,0,0,0,0.41048716773134347,10.92932136892341,1.0990059103778138,0,0,0,0,1,0,0,1,0,1,yes
18.539581788005307,14.07279345788993,13.837723752949389,48.30807722406462,6.68767402227968,14.360159416683018,1829.3755448656157,0,0,0,0,0,0,0.36072410363681745,11.851907765725628,1.020419965634611,0,0,0,0,1,0,0,1,1,0,yes
18.539581788005307,14.07279345788993,13.837723752949389,48.30807722406462,14.293064117897302,10.029451727634296,2571.6612193267792,0,0,0,0,0,0,0.7709485726989048,4.246517670108005,0.7126837864597004,0,0,0,0,1,0,0,1,0,1,yes
23.497461684513837,32.22601910238154,8.531681868480518,14.600848734844476,15.043795842677357,12.702809917740524,2840.78809088096,0,0,0,0,0,0,0.6402306787286762,8.45366584183648,0.39417868764317127,0,0,0,1,0,0,0,0,0,1,yes
23.497461684513837,32.22601910238154,8.531681868480518,14.600848734844476,14.901134124025702,12.521562584443018,2473.7106865737587,0,0,0,0,0,0,0.6341593115075232,8.596327560488135,0.38855443313250126,0,0,0,1,0,0,0,0,0,0,yes
23.497461684513837,32.22601910238154,8.531681868480518,14.600848734844476,9.875340778846294,7.6559779464732864,463.0590601125732,0,0,0,0,0,0,0.4202726622746109,13.622120905667543,0.23757132155077448,0,0,0,1,0,0,0,0,1,1,yes
23.497461684513837,32.22601910238154,8.531681868480518,14.600848734844476,4.774426772259176,17.004306994844228,2089.681384479627,0,0,0,0,0,0,0.2031890438364155,18.72303491225466,0.5276576961250417,0,0,0,1,0,0,0,0,0,1,yes
23.497461684513837,32.22601910238154,8.531681868480518,14.600848734844476,3.93906117323786,5.070586710469797,135.32061469741166,0,0,0,0,0,0,0.16763773151863146,19.558400511275977,0.15734449527757757,0,0,0,1,0,0,0,0,1,0,yes
23.497461684513837,32.22601910238154,8.531681868480518,14.600848734844476,10.555981126613917,17.52928486536257,1100.0787175260484,0,0,0,0,0,0,0.4492392101045922,12.94148055789992,0.543948193218415,0,0,0,1,0,0,0,0,1,1,yes
23.497461684513837,32.22601910238154,8.531681868480518,14.600848734844476,18.747731797397137,5.402385876048356,340.3393644839525,0,0,0,0,0,0,0.7978620009731927,4.7497298871167,0.16764049753973842,0,0,0,1,0,0,0,0,0,0,yes
23.497461684513837,32.22601910238154,8.531681868480518,14.600848734844476,7.313297850079835,5.645334163913503,1051.610436453484,0,0,0,0,0,0,0.3112377816919567,16.184163834434003,0.17517938365202254,0,0,0,1,0,0,0,0,0,0,yes
23.497461684513837,32.22601910238154,8.531681868480518,14.600848734844476,15.852605594322084,10.098481507273393,1232.9537253361195,0,0,0,0,0,0,0.6746518329156316,7.6448560901917535,0.31336422519923046,0,0,0,1,0,0,0,0,1,1,yes
23.497461684513837,32.22601910238154,8.531681868480518,14.600848734844476,10.162702749483287,6.054254624526948,1639.666403271258,0,0,0,0,0,0,0.43250215218697796,13.33475893503055,0.187868523421794,0,0,0,1,0,0,0,0,0,1,yes
23.497461684513837,32.22601910238154,8.531681868480518,14.600848734844476,13.909596356097609,5.3299330461304635,2167.246921989135,0,0,0,0,0,0,0.5919616570867663,9.587865328416228,0.16539222636210052,0,0,0,1,0,0,0,0,0,1,yes
23.497461684513837,32.22601910238154,8.531681868480518,14.600848734844476,9.480052249506116,8.842840641969815,2056.491047679446,0,0,0,0,0,0,0.40345005672480827,14.017409435007721,0.27440065165592603,0,0,0,1,0,0,0,0,0,0,yes
23.497461684513837,32.22601910238154,8.531681868480518,14.600848734844476,3.183353695087135,12.891070099314677,716.4766585687175,0,0,0,0,0,0,0.1354764926453799,20.314107989426702,0.4000205566303413,0,0,0,1,0,0,0,0,1,1,yes
23.497461684513837,32.22601910238154,8.531681868480518,14.600848734844476,3.8705943934619422,19.81917940801941,358.2459286088124,0,0,0,0,0,0,0.16472393679921962,19.626867291051894,0.6150055129382936,0,0,0,1,0,0,0,0,1,1,yes
23.497461684513837,32.22601910238154,8.531681868480518,14.600848734844476,14.587489790748805,6.261952809523791,1739.3288855673743,0,0,0,0,0,0,0.6208113023698552,8.909971893765032,0.19431356971612498,0,0,0,1,0,0,0,0,0,1,yes
23.497461684513837,32.22601910238154,8.531681868480518,14.600848734844476,8.171700225677341,17.644092755857855,2302.2999685956165,0,0,0,0,0,0,0.3477694882704269,15.325761458836496,0.5475107769223018,0,0,0,1,0,0,0,0,0,0,yes
23.497461684513837,32.22601910238154,8.531681868480518,14.600848734844476,3.111210905946791,20.78139009908773,1646.6070764232427,0,0,0,0,0,0,0.13240625509764128,20.386250778567046,0.6448637057238,0,0,0,1,0,0,0,0,0,0,yes
23.497461684513837,32.22601910238154,8.531681868480518,14.600848734844476,15.767286172602326,11.819532652385533,2617.480528401211,0,0,0,0,0,0,0.6710208270280472,7.730175511911511,0.36676986427752895,0,0,0,1,0,0,0,0,1,1,yes
23.497461684513837,32.22601910238154,8.531681868480518,14.600848734844476,18.886134524364024,18.577017955249175,2642.876960989088,0,0,0,0,0,0,0.803752114927846,4.611327160149813,0.5764602167034746,0,0,0,1,0,0,0,0,0,0,yes
23.497461684513837,32.22601910238154,8.531681868480518,14.600848734844476,18.905099850147963,9.604933278169485,2228.743499936536,0,0,0,0,0,0,0.8045592372476342,4.5923618343658745,0.29804901584818055,0,0,0,1,0,0,0,0,0,1,yes
23.497461684513837,32.22601910238154,8.531681868480518,14.600848734844476,18.395329866558313,14.622276943642646,2232.776979613118,0,0,0,0,0,0,0.7828645542033964,5.102131817955524,0.4537413354466125,0,0,0,1,0,0,0,0,0,1,yes
23.497461684513837,32.22601910238154,8.531681868480518,14.600848734844476,4.602100936695933,5.499255229951814,1735.6039790436623,0,0,0,0,0,0,0.19585523740757835,18.895360747817904,0.1706464336311838,0,0,0,1,0,0,0,0,0,1,yes
23.497461684513837,32.22601910238154,8.531681868480518,14.600848734844476,5.593781997449696,19.406520268647,2099.075481714681,0,0,0,0,0,0,0.23805899005407535,17.90367968706414,0.6022003588774896,0,0,0,1,0,0,0,0,1,1,yes
23.497461684513837,32.22601910238154,8.531681868480518,14.600848734844476,13.914619245100766,7.958513425663114,1977.1018581232056,0,0,0,0,0,0,0.5921754201336262,9.58284243941307,0.2469592474447137,0,0,0,1,0,0,0,0,1,1,yes
23.497461684513837,32.22601910238154,8.531681868480518,14.600848734844476,6.52644171519205,16.162118405103683,1632.3299510404468,0,0,0,0,0,0,0.27775092487940284,16.971019969321787,0.5015238883138775,0,0,0,1,0,0,0,0,0,0,yes
23.497461684513837,32.22601910238154,8.531681868480518,14.600848734844476,17.053045245818794,15.902561564696953,1974.5248647406695,0,0,0,0,0,0,0.7257398894731562,6.444416438695043,0.49346962509315134,0,0,0,1,0,0,0,0,1,1,yes
23.497461684513837,32.22601910238154,8.531681868480518,14.600848734844476,5.272586663253605,16.214573525590822,2518.7421801732853,0,0,0,0,0,0,0.22438962701782122,18.22487502126023,0.5031516140444584,0,0,0,1,0,0,0,0,0,0,yes
23.497461684513837,32.22601910238154,8.531681868480518,14.600848734844476,19.06292002275586,15.49073686846532,1102.7114034863189,0,0,0,0,0,0,0.8112757147432401,4.434541661757976,0.48069036449247726,0,0,0,1,0,0,0,0,0,1,yes
23.497461684513837,32.22601910238154,8.531681868480518,14.600848734844476,8.358774946071208,6.622254950227216,590.0391731178388,0,0,0,0,0,0,0.3557309746175739,15.13868673844263,0.2054940428474401,0,0,0,1,0,0,0,0,0,1,yes
23.497461684513837,32.22601910238154,8.531681868480518,14.600848734844476,10.022545002866536,21.210171761456877,1903.025489440188,0,0,0,0,0,0,0.42653734847760016,13.4749166816473,0.65816915499468,0,0,0,1,0,0,0,0,0,1,yes
23.497461684513837,32.22601910238154,8.531681868480518,14.600848734844476,17.529127270914614,7.935749298427254,2023.266355576925,0,0,0,0,0,0,0.7460008875114926,5.968334413599223,0.24625285776736824,0,0,0,1,0,0,0,0,1,1,yes
23.497461684513837,32.22601910238154,8.531681868480518,14.600848734844476,2.1011785147711635,15.043590336339548,1289.1758457524702,0,0,0,0,0,0,0.08942151041599355,21.396283169742674,0.46681503813878794,0,0,0,1,0,0,0,0,1,0,yes
23.497461684513837,32.22601910238154,8.531681868480518,14.600848734844476,7.547099627088755,7.4495882608462125,1389.074178505689,0,0,0,0,0,0,0.321187868222495,15.950362057425082,0.23116687907305555,0,0,0,1,0,0,0,0,0,1,yes
23.497461684513837,32.22601910238154,8.531681868480518,14.600848734844476,17.86294399527833,9.871616628253832,2246.6412782436237,0,0,0,0,0,0,0.7602073889985753,5.634517689235508,0.3063244205525934,0,0,0,1,0,0,0,0,0,1,yes
23.497461684513837,32.22601910238154,8.531681868480518,14.600848734844476,5.518980347085744,11.450030979700388,419.86359311267734,0,0,0,0,0,0,0.23487559725325846,17.978481337428093,0.3553039220675636,0,0,0,1,0,0,0,0,1,1,yes
